mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught
219017895,Engaged in fishing,9.9,353.5,351.0,Fishing,6.0,22.0,5.5
220024000,Engaged in fishing,7.9,77.4,78.0,Fishing,4.0,16.0,2.0
220024000,Engaged in fishing,7.9,75.8,76.0,Fishing,4.0,16.0,2.0
219017895,Engaged in fishing,9.4,352.1,352.0,Fishing,6.0,22.0,5.5
219004128,Engaged in fishing,2.6,332.0,331.0,Fishing,5.0,14.0,3.0
220024000,Engaged in fishing,8.0,75.7,79.0,Fishing,4.0,16.0,2.0
219017895,Engaged in fishing,9.0,346.7,347.0,Fishing,6.0,22.0,5.5
266186000,Engaged in fishing,7.0,18.2,11.0,Fishing,5.0,16.0,2.5
220024000,Engaged in fishing,4.4,86.6,82.0,Fishing,4.0,16.0,2.0
219004128,Engaged in fishing,2.5,326.7,331.0,Fishing,5.0,14.0,3.0
219012302,Under way using engine,2.5,276.0,287.0,Fishing,5.0,15.0,3.0
219017895,Engaged in fishing,8.6,343.5,341.0,Fishing,6.0,22.0,5.5
219017895,Engaged in fishing,8.6,353.6,352.0,Fishing,6.0,22.0,5.5
219006835,Engaged in fishing,5.8,261.8,259.0,Fishing,4.0,14.0,2.5
219017895,Engaged in fishing,8.7,357.1,355.0,Fishing,6.0,22.0,5.5
220307000,Under way using engine,8.5,206.5,,Fishing,6.0,20.0,3.7
220024000,Engaged in fishing,2.4,48.2,40.0,Fishing,4.0,16.0,2.0
266440000,Under way using engine,12.8,180.5,182.0,Fishing,11.0,61.0,6.0
219017895,Engaged in fishing,9.7,359.7,359.0,Fishing,6.0,22.0,5.5
266440000,Under way using engine,13.3,187.0,189.0,Fishing,11.0,61.0,6.0
219004128,Engaged in fishing,2.4,335.4,336.0,Fishing,5.0,14.0,3.0
266440000,Under way using engine,13.8,163.5,167.0,Fishing,11.0,61.0,6.0
219017895,Engaged in fishing,9.5,0.2,359.0,Fishing,6.0,22.0,5.5
266440000,Under way using engine,14.0,172.4,174.0,Fishing,11.0,61.0,6.0
266440000,Under way using engine,14.0,173.3,175.0,Fishing,11.0,61.0,6.0
219017895,Engaged in fishing,9.1,1.5,0.0,Fishing,6.0,22.0,5.5
266440000,Under way using engine,13.9,142.5,139.0,Fishing,11.0,61.0,6.0
220024000,Engaged in fishing,2.2,330.8,344.0,Fishing,4.0,16.0,2.0
266440000,Under way using engine,13.8,143.7,141.0,Fishing,11.0,61.0,6.0
266440000,Under way using engine,13.8,162.1,159.0,Fishing,11.0,61.0,6.0
266440000,Under way using engine,13.7,159.9,160.0,Fishing,11.0,61.0,6.0
219004128,Engaged in fishing,2.5,342.4,336.0,Fishing,5.0,14.0,3.0
266440000,Under way using engine,13.7,160.4,160.0,Fishing,11.0,61.0,6.0
220127000,Engaged in fishing,7.1,103.3,109.0,Fishing,6.0,17.0,3.0
219004128,Engaged in fishing,2.5,346.8,340.0,Fishing,5.0,14.0,3.0
266440000,Under way using engine,13.1,165.3,163.0,Fishing,11.0,61.0,6.0
266440000,Under way using engine,13.0,161.1,159.0,Fishing,11.0,61.0,6.0
220127000,Engaged in fishing,7.5,114.4,117.0,Fishing,6.0,17.0,3.0
266440000,Under way using engine,13.1,162.9,162.0,Fishing,11.0,61.0,6.0
220127000,Engaged in fishing,7.5,114.8,118.0,Fishing,6.0,17.0,3.0
220127000,Engaged in fishing,7.5,115.9,117.0,Fishing,6.0,17.0,3.0
