mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught
209657000,Under way using engine,7.0,8.0,10.0,Tug,9.0,32.0,7.5
219017105,Unknown value,8.4,84.8,84.0,Tug,5.0,15.0,1.6
219017105,Unknown value,8.4,62.3,62.0,Tug,5.0,15.0,1.6
219850000,Under way using engine,6.8,295.0,290.0,Tug,9.0,33.0,7.5
219850000,Under way using engine,6.8,293.5,289.0,Tug,9.0,33.0,7.5
219849000,Power-driven vessel pushing ahead or towing alongside,6.9,145.0,140.0,Tug,20.0,130.0,4.9
219017105,Unknown value,7.9,98.4,97.0,Tug,5.0,15.0,1.6
219850000,Under way using engine,6.9,286.6,279.0,Tug,9.0,33.0,7.5
209657000,Under way using engine,6.8,337.3,341.0,Tug,9.0,32.0,7.5
219849000,Power-driven vessel pushing ahead or towing alongside,6.5,134.0,143.0,Tug,20.0,130.0,4.9
219017105,Unknown value,7.7,94.2,99.0,Tug,5.0,15.0,1.6
219849000,Power-driven vessel pushing ahead or towing alongside,6.5,135.0,142.0,Tug,20.0,130.0,4.9
219850000,Under way using engine,7.0,322.0,334.0,Tug,9.0,33.0,7.5
219017105,Unknown value,8.1,77.1,84.0,Tug,5.0,15.0,1.6
577534000,Moored,0.0,354.0,45.0,Tug,20.0,82.0,6.0
219003406,Moored,0.0,155.7,238.0,Tug,4.0,15.0,2.5
219001083,Moored,0.0,0.0,60.0,Tug,8.0,22.0,3.4
219022300,Moored,0.1,257.6,46.0,Tug,9.0,28.0,3.2
219849000,Power-driven vessel pushing ahead or towing alongside,6.7,140.0,144.0,Tug,20.0,130.0,4.9
219850000,Under way using engine,6.8,343.4,342.0,Tug,9.0,33.0,7.5
209657000,Under way using engine,7.4,338.0,335.0,Tug,9.0,32.0,7.5
219017105,Unknown value,7.9,69.2,73.0,Tug,5.0,15.0,1.6
209657000,Under way using engine,7.5,317.9,311.0,Tug,9.0,32.0,7.5
219849000,Power-driven vessel pushing ahead or towing alongside,6.7,146.0,146.0,Tug,20.0,130.0,4.9
219017105,Unknown value,7.3,84.8,84.0,Tug,5.0,15.0,1.6
