mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught
219592000,Under way using engine,16.3,166.4,163.0,Passenger,26.0,169.0,6.3
219003141,Under way using engine,8.6,44.2,43.0,Passenger,10.0,42.0,2.1
220449000,Under way using engine,12.6,163.0,164.0,Passenger,28.0,162.0,6.1
311001029,Under way using engine,7.6,186.4,182.0,Passenger,26.0,222.0,5.7
219592000,Under way using engine,15.9,168.8,167.0,Passenger,26.0,169.0,6.3
220449000,Under way using engine,12.5,165.4,168.0,Passenger,28.0,162.0,6.1
220449000,Under way using engine,12.3,165.5,167.0,Passenger,28.0,162.0,6.1
219592000,Under way using engine,16.6,143.6,145.0,Passenger,26.0,169.0,6.3
219592000,Under way using engine,16.6,138.4,139.0,Passenger,26.0,169.0,6.3
265698740,Under way using engine,6.2,306.2,314.0,Passenger,12.0,50.0,3.0
265410000,Under way using engine,18.6,248.6,247.0,Passenger,33.0,183.0,5.8
265410000,Under way using engine,18.6,249.1,248.0,Passenger,33.0,183.0,5.8
311001029,Under way using engine,9.7,189.2,190.0,Passenger,26.0,222.0,5.7
219592000,Under way using engine,16.6,127.0,126.0,Passenger,26.0,169.0,6.3
265410000,Under way using engine,18.6,248.8,247.0,Passenger,33.0,183.0,5.8
265410000,Under way using engine,18.7,248.6,247.0,Passenger,33.0,183.0,5.8
220449000,Under way using engine,11.8,164.2,167.0,Passenger,28.0,162.0,6.0
265410000,Under way using engine,18.8,247.4,245.0,Passenger,33.0,183.0,5.8
219592000,Under way using engine,17.0,143.2,143.0,Passenger,26.0,169.0,6.3
219592000,Under way using engine,17.0,158.2,159.0,Passenger,26.0,169.0,6.3
220449000,Under way using engine,12.1,163.9,167.0,Passenger,28.0,162.0,6.0
265410000,Under way using engine,19.0,248.5,247.0,Passenger,33.0,183.0,5.8
219000584,Under way using engine,11.0,124.2,124.0,Passenger,12.0,48.0,2.4
219000584,Under way using engine,10.8,123.0,123.0,Passenger,12.0,48.0,2.4
265410000,Under way using engine,19.2,248.4,247.0,Passenger,33.0,183.0,5.8
219592000,Under way using engine,16.5,197.9,197.0,Passenger,26.0,169.0,6.3
220449000,Under way using engine,12.7,164.4,167.0,Passenger,28.0,162.0,6.0
265410000,Under way using engine,17.7,248.4,247.0,Passenger,33.0,183.0,5.8
219000584,Under way using engine,10.8,128.7,128.0,Passenger,12.0,48.0,2.4
265410000,Under way using engine,17.1,248.1,247.0,Passenger,33.0,183.0,5.8
219000407,Under way using engine,11.8,301.0,301.0,Passenger,16.0,69.0,3.2
219592000,Under way using engine,15.3,161.1,162.0,Passenger,26.0,169.0,6.3
265410000,Under way using engine,16.8,249.6,249.0,Passenger,33.0,183.0,5.8
220449000,Under way using engine,13.8,170.4,172.0,Passenger,28.0,162.0,6.0
265410000,Under way using engine,16.3,249.2,248.0,Passenger,33.0,183.0,5.8
219000407,Under way using engine,11.5,305.0,304.0,Passenger,16.0,69.0,3.2
219622000,Under way using engine,10.5,85.3,85.0,Passenger,26.0,110.0,4.8
219000407,Under way using engine,11.5,303.0,300.0,Passenger,16.0,69.0,3.2
265410000,Under way using engine,16.0,249.6,248.0,Passenger,33.0,183.0,5.8
219592000,Under way using engine,16.2,196.4,196.0,Passenger,26.0,169.0,6.3
219592000,Under way using engine,14.7,219.2,220.0,Passenger,26.0,169.0,6.3
220449000,Under way using engine,13.9,170.5,172.0,Passenger,28.0,162.0,6.0
220449000,Under way using engine,14.0,170.5,172.0,Passenger,28.0,162.0,6.0
265410000,Under way using engine,6.8,303.7,303.0,Passenger,33.0,183.0,5.8
219000407,Under way using engine,11.4,304.0,304.0,Passenger,16.0,69.0,3.2
220449000,Under way using engine,14.6,165.6,165.0,Passenger,28.0,162.0,6.0
219000407,Under way using engine,10.7,304.0,299.0,Passenger,16.0,69.0,3.2
219019887,Under way using engine,11.7,289.0,289.0,Passenger,18.0,100.0,2.9
219019887,Under way using engine,11.5,288.0,289.0,Passenger,18.0,100.0,2.9
220449000,Under way using engine,12.8,164.3,164.0,Passenger,28.0,162.0,6.0
220449000,Under way using engine,12.8,163.6,164.0,Passenger,28.0,162.0,6.0
220449000,Under way using engine,14.6,126.8,131.0,Passenger,28.0,162.0,6.0
220449000,Under way using engine,14.5,126.9,131.0,Passenger,28.0,162.0,6.0
220449000,Under way using engine,14.3,128.1,131.0,Passenger,28.0,162.0,6.0
220449000,Under way using engine,14.1,154.1,158.0,Passenger,28.0,162.0,6.0
220449000,Under way using engine,14.0,165.3,169.0,Passenger,28.0,162.0,6.0
265509950,Under way using engine,12.3,173.1,170.0,Passenger,8.0,34.0,2.8
220449000,Under way using engine,14.3,201.9,204.0,Passenger,28.0,162.0,6.0
220449000,Under way using engine,14.4,203.0,203.0,Passenger,28.0,162.0,6.0
265410000,Under way using engine,18.4,78.2,81.0,Passenger,33.0,183.0,5.8
220449000,Under way using engine,12.3,158.9,161.0,Passenger,28.0,162.0,6.0
265410000,Under way using engine,17.9,60.4,61.0,Passenger,33.0,183.0,5.8
220449000,Under way using engine,13.2,188.3,189.0,Passenger,28.0,162.0,6.0
220619000,Under way using engine,9.1,69.9,77.0,Passenger,16.0,91.0,2.7
220619000,Under way using engine,15.1,125.2,127.0,Passenger,16.0,91.0,2.7
220619000,Under way using engine,14.3,124.5,127.0,Passenger,16.0,91.0,2.7
220449000,Under way using engine,7.8,170.6,171.0,Passenger,28.0,162.0,6.0
220619000,Under way using engine,13.8,124.4,126.0,Passenger,16.0,91.0,2.7
265547260,Under way using engine,12.7,181.1,181.0,Passenger,8.0,30.0,2.6
220619000,Under way using engine,14.4,116.7,117.0,Passenger,16.0,91.0,2.7
220619000,Under way using engine,14.3,108.1,108.0,Passenger,16.0,91.0,2.7
220449000,Under way using engine,7.3,184.8,187.0,Passenger,28.0,162.0,6.0
219000762,Under way using engine,9.6,85.8,85.0,Passenger,10.0,30.0,2.2
219592000,Under way using engine,17.7,343.3,343.0,Passenger,26.0,169.0,6.3
