mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught
912191373,Moored,0.1,209.1,,Pleasure,4.0,14.0,1.3
912191373,Moored,0.1,208.0,,Pleasure,4.0,14.0,1.3
265706790,Under way using engine,29.0,207.6,207.0,Pleasure,4.0,15.0,1.0
265706790,Under way using engine,29.5,139.9,139.0,Pleasure,4.0,15.0,1.0
219022389,Moored,0.0,190.3,104.0,Pleasure,7.0,27.0,2.0
219025421,Moored,0.1,275.0,,Pleasure,7.0,24.0,1.9
219029348,Moored,0.0,206.5,329.0,Pleasure,6.0,23.0,2.1
912191373,Moored,0.0,228.4,,Pleasure,4.0,14.0,1.3
265706790,Under way using engine,28.1,208.9,207.0,Pleasure,4.0,15.0,1.0
219022390,Moored,0.0,191.0,100.0,Pleasure,7.0,27.0,2.0
230129610,Moored,0.0,286.1,228.0,Pleasure,6.0,20.0,2.2
912191373,Moored,0.2,188.6,,Pleasure,4.0,14.0,1.3
219021335,Moored,0.0,0.0,,Pleasure,6.0,15.0,1.4
219022389,Moored,0.0,355.1,104.0,Pleasure,7.0,27.0,2.0
230129610,Moored,0.0,240.7,230.0,Pleasure,6.0,20.0,2.2
219029348,Moored,0.2,215.6,316.0,Pleasure,6.0,23.0,2.1
265706790,Under way using engine,29.0,214.0,216.0,Pleasure,4.0,15.0,1.0
265706790,Under way using engine,29.5,192.5,194.0,Pleasure,4.0,15.0,1.0
219022389,Moored,0.0,11.9,104.0,Pleasure,7.0,27.0,2.0
912191373,Moored,0.3,175.7,,Pleasure,4.0,14.0,1.3
219025421,Moored,0.0,,,Pleasure,7.0,24.0,1.9
219022390,Moored,0.0,192.1,100.0,Pleasure,7.0,27.0,2.0
265706790,Under way using engine,15.3,207.2,206.0,Pleasure,4.0,15.0,1.0
219029797,Moored,0.0,82.6,,Pleasure,4.0,14.0,2.0
219022389,Moored,0.0,19.0,104.0,Pleasure,7.0,27.0,2.0
230129610,Moored,0.0,278.0,228.0,Pleasure,6.0,20.0,2.2
219029797,Moored,0.1,296.7,,Pleasure,4.0,14.0,2.0
219022390,Moored,0.0,155.8,99.0,Pleasure,7.0,27.0,2.0
219014685,Under way sailing,0.0,15.7,,Pleasure,5.0,17.0,2.7
219022389,Moored,0.0,320.7,105.0,Pleasure,7.0,27.0,2.0
912191373,Moored,0.0,281.1,,Pleasure,4.0,14.0,1.3
219022390,Moored,0.0,159.1,99.0,Pleasure,7.0,27.0,2.0
219015623,Unknown value,0.0,0.0,282.0,Pleasure,4.0,10.0,1.5
219025421,Moored,0.0,,,Pleasure,7.0,24.0,1.9
219022389,Moored,0.0,21.4,104.0,Pleasure,7.0,27.0,2.0
912191373,Moored,0.1,188.3,,Pleasure,4.0,14.0,1.3
219029797,Moored,0.2,111.2,,Pleasure,4.0,14.0,2.0
219025421,Moored,0.0,,,Pleasure,7.0,24.0,1.9
219029797,Moored,0.2,67.4,,Pleasure,4.0,14.0,2.0
